Date,hour,A,B,C,D,E,F,G,H,NEW,Acon,Bcon,Ccon,Dcon,Econ,Fcon,Gcon,Hcon,NEWcon
2017-08-23-21,21,1710.36,1972.44,1235.4,930.6,406.94,61.65,745.38,991.53,1609.56,1095.474098,1449.076721,1211.252459,965.8622951,358.422623,345.2739344,542.7767213,831.4878689,1358.734426
2017-08-23-22,22,1661.04,1897.74,1329,1115.4,367.09,57.87,741.06,882.09,1140.12,1040.43541,1384.483279,1205.537705,926.852459,360.5468852,349.2545902,538.4714754,817.4272131,943.8196721
2017-08-23-23,23,1401.66,1843.56,959.4,727.2,374.04,54.54,734.22,910.98,1006.92,931.777377,1294.028852,969.452459,806.6655738,363.7878689,324.9737705,534.3698361,809.3154098,836.722623
2017-08-24-0,0,1171.44,1645.74,459.6,354.6,379.54,48.78,598.68,921.96,926.64,784.9239344,1111.591475,415.052459,434.0852459,357.9016393,184.3214754,461.4314754,830.4108197,803.8918033
2017-08-24-1,1,994.14,1454.04,447.6,367.8,398.8,44.28,753.12,864,871.2,669.844918,965.4963934,436.1606557,383.4196721,358.0927869,176.7585246,537.202623,816.4785246,777.1278689
2017-08-24-2,2,894.96,1318.86,393.6,305.4,326.8,45.99,749.16,835.56,870.48,600.9786885,873.7140984,379.5639344,318.0295082,359.0086885,313.117377,534.9245902,806.7821311,766.4281967
2017-08-24-3,3,887.94,1202.22,460.2,382.8,356.62,45.54,713.7,935.46,838.44,615.9363934,818.3331148,417.5213115,375.157377,358.0234426,300.535082,530.1678689,808.8137705,760.5265574
2017-08-24-4,4,819,1168.2,482.4,307.2,324.51,45.99,421.74,850.32,855.36,597.7711475,789.6068852,376.2393443,324.9147541,355.2760656,313.3180328,359.7344262,820.3706557,764.6459016
2017-08-24-5,5,793.44,1146.24,1043.4,546.6,191.12,48.69,696.06,849.15,905.4,568.4488525,783.1209836,849.6196721,608.4885246,349.5957377,302.9001639,525.9983607,815.7172131,775.2983607
2017-08-24-6,6,876.06,1184.94,1323.6,636,402.87,48.15,691.38,796.77,1086.12,658.4665574,845.0232787,1159.022951,937.8196721,355.6793443,303.8931148,523.0416393,816.0521311,857.2367213
2017-08-24-7,7,987.84,1326.96,1434.6,1263,351.83,67.14,600.12,935.1,1323.72,774.392459,978.4062295,1372.2,1393.347541,418.0419672,303.7691803,519.0137705,813.1352459,1018.8
2017-08-24-8,8,983.88,1555.2,1885.8,1393.2,156.68,220.77,695.52,959.85,2022.48,828.1386885,1065.502623,1572.22623,1348.868852,421.8731148,311.6685246,645.4504918,842.6036066,1413.643279
2017-08-24-9,9,970.92,1706.76,1842.6,939,149.97,311.49,770.04,917.91,2845.44,802.1419672,1087.63377,1342.563934,1049.222951,422.6852459,356.1609836,645.1760656,839.6498361,1882.982951
2017-08-24-10,10,1010.52,1765.98,1762.8,1032,263.52,321.12,826.02,960.3,3378.24,806.8101639,1074.186885,1381.170492,1069.347541,439.0542623,344.062623,676.6170492,834.5242623,2334.92459
2017-08-24-11,11,945.9,1824.12,1599,1227,553.54,341.82,792.54,944.82,3410.64,785.1216393,1095.379672,1385.645902,1177.003279,436.9677049,345.8065574,633.0186885,835.2619672,2462.287869
2017-08-24-12,12,1010.88,1801.08,1540.8,979.2,399.7,227.43,622.98,839.97,3249,794.8740984,1126.507869,1448.832787,1061.006557,355.6442623,208.522623,526.4203279,816.0137705,2424.505574
2017-08-24-13,13,1026.9,1740.42,1674.6,1021.2,510.83,332.64,754.02,969.03,3394.08,818.3803279,1126.622951,1407.92459,1052.744262,450.3122951,309.0098361,646.3740984,864.6506557,2510.89377
2017-08-24-14,14,1026.72,1649.88,2039.4,1088.4,429.91,321.66,636.48,895.95,3417.48,785.3488525,1132.598361,1646.557377,1108.947541,458.7267213,347.9606557,574.2442623,854.4231148,2505.322623
2017-08-24-15,15,1019.52,1541.16,1669.2,1189.2,599.14,387.9,669.6,918.81,3362.04,793.3721311,1133.380328,1551.540984,1158.531148,462.7295082,336.7563934,613.2570492,848.8327869,2456.309508
2017-08-24-16,16,1067.58,1580.94,1532.4,1058.4,512.96,381.96,523.8,941.94,3322.44,804.0216393,1157.107869,1504.937705,1042.337705,462.9536066,339.4165574,507.3137705,838.3529508,2420.817049
2017-08-24-17,17,1124.28,1613.7,1240.8,1194.6,553.61,304.38,472.68,967.14,3214.8,864.2980328,1211.680328,1385.370492,1111.013115,461.5457377,289.8486885,362.0567213,834.0004918,2378.401967
2017-08-24-18,18,1312.92,1649.88,1254.6,1300.2,420.05,354.69,472.32,1021.68,2813.76,1002.67082,1297.245246,1417.485246,1170.659016,373.8481967,310.8688525,361.8619672,836.3508197,2174.842623
2017-08-24-19,19,1419.84,1712.34,1149,1252.2,418.54,388.26,473.58,967.59,2344.32,1047.473115,1382.526885,1293.088525,1177.347541,369.4837705,330.5906557,366.0845902,827.1177049,1975.314098
2017-08-24-20,20,1539.18,1780.74,1047.6,1030.8,411.74,425.79,549.36,942.12,2111.4,1098.298033,1442.891803,1207.75082,980.6065574,354.5263934,324.36,426.9659016,831.9909836,1769.618361
2017-08-24-21,21,1582.2,1878.84,1061.4,1079.4,406.94,368.82,714.24,883.8,1552.68,1095.474098,1449.076721,1211.252459,965.8622951,358.422623,345.2739344,542.7767213,831.4878689,1358.734426
2017-08-24-22,22,1520.1,1826.82,1080,1224.6,367.09,386.01,736.74,862.65,1079.64,1040.43541,1384.483279,1205.537705,926.852459,360.5468852,349.2545902,538.4714754,817.4272131,943.8196721
2017-08-24-23,23,1330.02,1724.04,1029,717,374.04,334.44,741.78,907.56,928.8,931.777377,1294.028852,969.452459,806.6655738,363.7878689,324.9737705,534.3698361,809.3154098,836.722623
2017-08-25-0,0,1098.72,1542.06,416.4,355.8,379.54,210.6,593.64,868.23,848.52,784.9239344,1111.591475,415.052459,434.0852459,357.9016393,184.3214754,461.4314754,830.4108197,803.8918033
2017-08-25-1,1,928.44,1369.44,459.6,393.6,398.8,198.99,735.12,884.25,814.32,669.844918,965.4963934,436.1606557,383.4196721,358.0927869,176.7585246,537.202623,816.4785246,777.1278689
2017-08-25-2,2,834.84,1260.36,393,310.8,326.8,418.86,709.02,938.25,809.64,600.9786885,873.7140984,379.5639344,318.0295082,359.0086885,313.117377,534.9245902,806.7821311,766.4281967
2017-08-25-3,3,786.96,1153.26,444,390,356.62,417.51,678.78,883.17,800.64,615.9363934,818.3331148,417.5213115,375.157377,358.0234426,300.535082,530.1678689,808.8137705,760.5265574
2017-08-25-4,4,843.84,1102.68,438,312,324.51,383.94,415.8,873.9,790.2,597.7711475,789.6068852,376.2393443,324.9147541,355.2760656,313.3180328,359.7344262,820.3706557,764.6459016
2017-08-25-5,5,757.98,1056.42,1058.4,594.6,191.12,357.03,643.32,909.36,812.52,568.4488525,783.1209836,849.6196721,608.4885246,349.5957377,302.9001639,525.9983607,815.7172131,775.2983607
2017-08-25-6,6,844.38,1071.36,1245,810.6,405.62,399.06,708.12,889.65,852.12,658.4665574,845.0232787,1159.022951,937.8196721,355.6793443,303.8931148,523.0416393,816.0521311,857.2367213
2017-08-25-7,7,992.52,1199.52,1416,1317,499.85,367.74,625.68,887.67,873.36,774.392459,978.4062295,1372.2,1393.347541,418.0419672,303.7691803,519.0137705,813.1352459,1018.8
2017-08-25-8,8,1011.42,1419.3,1848.6,1192.2,501.05,310.68,690.12,1008.18,954.36,828.1386885,1065.502623,1572.22623,1348.868852,421.8731148,311.6685246,645.4504918,842.6036066,1413.643279
2017-08-25-9,9,987.48,1577.34,1557.6,926.4,506.77,413.01,734.4,938.52,1459.08,802.1419672,1087.63377,1342.563934,1049.222951,422.6852459,356.1609836,645.1760656,839.6498361,1882.982951
2017-08-25-10,10,1017.54,1675.44,1595.4,1069.8,487.58,393.75,774.36,951.84,2071.44,806.8101639,1074.186885,1381.170492,1069.347541,439.0542623,344.062623,676.6170492,834.5242623,2334.92459
2017-08-25-11,11,992.34,1710.54,1417.2,1201.8,444.13,382.05,712.26,1041.39,2145.96,785.1216393,1095.379672,1385.645902,1177.003279,436.9677049,345.8065574,633.0186885,835.2619672,2462.287869
2017-08-25-12,12,1028.88,1681.56,1645.8,1081.2,382.29,194.13,568.26,967.14,2159.28,794.8740984,1126.507869,1448.832787,1061.006557,355.6442623,208.522623,526.4203279,816.0137705,2424.505574
2017-08-25-13,13,1040.22,1696.14,1423.2,1180.8,440.25,296.91,669.24,1014.48,2160.72,818.3803279,1126.622951,1407.92459,1052.744262,450.3122951,309.0098361,646.3740984,864.6506557,2510.89377
2017-08-25-14,14,1028.34,1709.46,1737,1275.6,449.38,428.13,570.24,965.79,2157.48,785.3488525,1132.598361,1646.557377,1108.947541,458.7267213,347.9606557,574.2442623,854.4231148,2505.322623
2017-08-25-15,15,1045.26,1708.2,1326.6,1117.8,468.46,386.91,614.88,972.36,2114.28,793.3721311,1133.380328,1551.540984,1158.531148,462.7295082,336.7563934,613.2570492,848.8327869,2456.309508
2017-08-25-16,16,1071.36,1736.46,1222.2,1124.4,535.86,370.71,507.24,993.24,2066.76,804.0216393,1157.107869,1504.937705,1042.337705,462.9536066,339.4165574,507.3137705,838.3529508,2420.817049
2017-08-25-17,17,1089.9,1791,1134.6,1191.6,513.22,314.82,426.06,947.52,1996.92,864.2980328,1211.680328,1385.370492,1111.013115,461.5457377,289.8486885,362.0567213,834.0004918,2378.401967
2017-08-25-18,18,1333.08,1870.02,1487.4,1251.6,402.44,339.21,418.5,1045.71,1910.52,1002.67082,1297.245246,1417.485246,1170.659016,373.8481967,310.8688525,361.8619672,836.3508197,2174.842623
2017-08-25-19,19,1466.28,1929.24,1342.2,1202.4,373.38,433.62,417.6,874.17,1674,1047.473115,1382.526885,1293.088525,1177.347541,369.4837705,330.5906557,366.0845902,827.1177049,1975.314098
2017-08-25-20,20,1597.5,2007.18,1283.4,915,328.5,427.32,507.78,836.28,1592.64,1098.298033,1442.891803,1207.75082,980.6065574,354.5263934,324.36,426.9659016,831.9909836,1769.618361
2017-08-25-21,21,1580.94,2004.48,1126.8,1032.6,376.64,413.37,647.28,834.12,1229.04,1095.474098,1449.076721,1211.252459,965.8622951,358.422623,345.2739344,542.7767213,831.4878689,1358.734426
2017-08-25-22,22,1525.14,1858.86,1096.8,1030.8,375.09,440.46,719.28,819.36,848.52,1040.43541,1384.483279,1205.537705,926.852459,360.5468852,349.2545902,538.4714754,817.4272131,943.8196721
2017-08-25-23,23,1365.12,1747.98,997.8,741.6,371.16,411.57,708.48,792.72,824.4,931.777377,1294.028852,969.452459,806.6655738,363.7878689,324.9737705,534.3698361,809.3154098,836.722623
2017-08-26-0,0,1180.26,1484.82,354,348,384.69,220.41,597.6,919.44,788.76,784.9239344,1111.591475,415.052459,434.0852459,357.9016393,184.3214754,461.4314754,830.4108197,803.8918033
2017-08-26-1,1,978.3,1279.8,372,358.2,378.98,205.02,707.22,971.55,770.76,669.844918,965.4963934,436.1606557,383.4196721,358.0927869,176.7585246,537.202623,816.4785246,777.1278689
2017-08-26-2,2,876.24,1149.84,304.2,303,381.06,358.92,711.54,832.5,774.72,600.9786885,873.7140984,379.5639344,318.0295082,359.0086885,313.117377,534.9245902,806.7821311,766.4281967
2017-08-26-3,3,897.12,1047.78,345,375,367.45,405.36,693.18,783.54,769.32,615.9363934,818.3331148,417.5213115,375.157377,358.0234426,300.535082,530.1678689,808.8137705,760.5265574
2017-08-26-4,4,804.24,1014.84,364.8,301.2,363.85,322.92,412.74,863.73,763.2,597.7711475,789.6068852,376.2393443,324.9147541,355.2760656,313.3180328,359.7344262,820.3706557,764.6459016
2017-08-26-5,5,783.36,981.36,961.2,578.4,362.1,350.1,685.98,939.51,758.16,568.4488525,783.1209836,849.6196721,608.4885246,349.5957377,302.9001639,525.9983607,815.7172131,775.2983607
2017-08-26-6,6,884.52,1054.98,1295.4,675,355.86,380.25,691.56,861.21,769.68,658.4665574,845.0232787,1159.022951,937.8196721,355.6793443,303.8931148,523.0416393,816.0521311,857.2367213
2017-08-26-7,7,1038.06,1227.6,1212.6,1303.2,475.37,279.45,543.96,847.8,793.08,774.392459,978.4062295,1372.2,1393.347541,418.0419672,303.7691803,519.0137705,813.1352459,1018.8
2017-08-26-8,8,1080.18,1353.6,1211.4,1338,522.61,363.69,420.66,989.01,834.84,828.1386885,1065.502623,1572.22623,1348.868852,421.8731148,311.6685246,645.4504918,842.6036066,1413.643279
2017-08-26-9,9,1049.04,1403.28,1181.4,1009.2,468.72,478.62,438.12,985.77,1221.12,802.1419672,1087.63377,1342.563934,1049.222951,422.6852459,356.1609836,645.1760656,839.6498361,1882.982951
2017-08-26-10,10,1091.16,1410.3,1226.4,900,547.02,484.47,444.42,953.1,1757.88,806.8101639,1074.186885,1381.170492,1069.347541,439.0542623,344.062623,676.6170492,834.5242623,2334.92459
2017-08-26-11,11,1044.36,1413,1554.6,1090.2,498.71,448.2,450,983.79,1811.88,785.1216393,1095.379672,1385.645902,1177.003279,436.9677049,345.8065574,633.0186885,835.2619672,2462.287869
2017-08-26-12,12,1134.72,1494.54,1526.4,973.8,391.28,224.46,435.06,1010.7,1847.88,794.8740984,1126.507869,1448.832787,1061.006557,355.6442623,208.522623,526.4203279,816.0137705,2424.505574
2017-08-26-13,13,1143.72,1519.02,1456.8,965.4,546.88,350.46,418.14,1054.98,1911.24,818.3803279,1126.622951,1407.92459,1052.744262,450.3122951,309.0098361,646.3740984,864.6506557,2510.89377
2017-08-26-14,14,1100.52,1516.68,1641,898.8,542.77,432.36,416.16,1004.58,1921.32,785.3488525,1132.598361,1646.557377,1108.947541,458.7267213,347.9606557,574.2442623,854.4231148,2505.322623
2017-08-26-15,15,1119.78,1456.56,1809,991.8,516.53,383.04,409.14,999.99,1952.28,793.3721311,1133.380328,1551.540984,1158.531148,462.7295082,336.7563934,613.2570492,848.8327869,2456.309508
2017-08-26-16,16,1162.44,1525.86,1537.2,947.4,441.76,357.84,331.38,963,1947.96,804.0216393,1157.107869,1504.937705,1042.337705,462.9536066,339.4165574,507.3137705,838.3529508,2420.817049
2017-08-26-17,17,1262.52,1593,1192.8,1006.8,482,398.61,240.3,936.36,1856.16,864.2980328,1211.680328,1385.370492,1111.013115,461.5457377,289.8486885,362.0567213,834.0004918,2378.401967
2017-08-26-18,18,1460.88,1769.04,1372.8,987.6,371.44,360.81,239.76,860.4,1742.04,1002.67082,1297.245246,1417.485246,1170.659016,373.8481967,310.8688525,361.8619672,836.3508197,2174.842623
2017-08-26-19,19,1527.48,1914.12,1187.4,1025.4,348.52,439.92,241.56,867.42,1632.24,1047.473115,1382.526885,1293.088525,1177.347541,369.4837705,330.5906557,366.0845902,827.1177049,1975.314098
2017-08-26-20,20,1612.8,2025,1178.4,946.8,172.47,388.8,250.92,850.86,1549.44,1098.298033,1442.891803,1207.75082,980.6065574,354.5263934,324.36,426.9659016,831.9909836,1769.618361
2017-08-26-21,21,1631.16,2105.64,1360.2,991.8,330.73,463.5,252.18,812.61,1125.36,1095.474098,1449.076721,1211.252459,965.8622951,358.422623,345.2739344,542.7767213,831.4878689,1358.734426
2017-08-26-22,22,1617.48,1991.34,1171.2,1078.2,379.12,424.08,250.2,820.98,815.4,1040.43541,1384.483279,1205.537705,926.852459,360.5468852,349.2545902,538.4714754,817.4272131,943.8196721
2017-08-26-23,23,1477.8,1879.92,904.2,721.8,377.96,413.82,248.22,847.26,780.84,931.777377,1294.028852,969.452459,806.6655738,363.7878689,324.9737705,534.3698361,809.3154098,836.722623
2017-08-27-0,0,1293.48,1609.56,307.8,351,337.1,243.45,247.32,830.52,741.96,784.9239344,1111.591475,415.052459,434.0852459,357.9016393,184.3214754,461.4314754,830.4108197,803.8918033
2017-08-27-1,1,1081.98,1371.96,318,388.2,362.23,169.56,247.68,761.04,732.24,669.844918,965.4963934,436.1606557,383.4196721,358.0927869,176.7585246,537.202623,816.4785246,777.1278689
2017-08-27-2,2,943.92,1232.64,266.4,329.4,349.31,228.15,236.52,666.63,745.56,600.9786885,873.7140984,379.5639344,318.0295082,359.0086885,313.117377,534.9245902,806.7821311,766.4281967
2017-08-27-3,3,908.82,1142.28,322.8,406.2,357.81,225.18,235.62,690.48,750.24,615.9363934,818.3331148,417.5213115,375.157377,358.0234426,300.535082,530.1678689,808.8137705,760.5265574
2017-08-27-4,4,882.36,1081.44,329.4,334.2,355.43,253.98,234.54,694.53,775.08,597.7711475,789.6068852,376.2393443,324.9147541,355.2760656,313.3180328,359.7344262,820.3706557,764.6459016
2017-08-27-5,5,808.02,1058.04,867,571.8,349.63,181.98,236.16,571.5,820.08,568.4488525,783.1209836,849.6196721,608.4885246,349.5957377,302.9001639,525.9983607,815.7172131,775.2983607
2017-08-27-6,6,840.6,1105.56,1068,809.4,357.29,240.84,234.9,614.7,1050.84,658.4665574,845.0232787,1159.022951,937.8196721,355.6793443,303.8931148,523.0416393,816.0521311,857.2367213
2017-08-27-7,7,979.74,1266.48,1122.6,1413,449.17,228.33,235.62,560.25,1441.8,774.392459,978.4062295,1372.2,1393.347541,418.0419672,303.7691803,519.0137705,813.1352459,1018.8
2017-08-27-8,8,1133.64,1380.24,1122.6,1353,483.84,259.11,233.1,500.31,2191.32,828.1386885,1065.502623,1572.22623,1348.868852,421.8731148,311.6685246,645.4504918,842.6036066,1413.643279
2017-08-27-9,9,1269.36,1467.36,946.8,1119,490.07,372.42,309.24,493.02,2750.4,802.1419672,1087.63377,1342.563934,1049.222951,422.6852459,356.1609836,645.1760656,839.6498361,1882.982951
2017-08-27-10,10,1387.62,1436.58,1239,1062,450.47,383.67,308.34,447.57,3348,806.8101639,1074.186885,1381.170492,1069.347541,439.0542623,344.062623,676.6170492,834.5242623,2334.92459
2017-08-27-11,11,1368.36,1456.2,999.6,1119.6,483.96,350.01,306.18,511.38,3574.08,785.1216393,1095.379672,1385.645902,1177.003279,436.9677049,345.8065574,633.0186885,835.2619672,2462.287869
2017-08-27-12,12,1417.32,1500.12,1141.2,1035.6,355.72,228.87,307.62,464.58,3498.48,794.8740984,1126.507869,1448.832787,1061.006557,355.6442623,208.522623,526.4203279,816.0137705,2424.505574
2017-08-27-13,13,1340.1,1541.7,1233.6,939,473.25,299.34,305.46,456.84,3583.8,818.3803279,1126.622951,1407.92459,1052.744262,450.3122951,309.0098361,646.3740984,864.6506557,2510.89377
2017-08-27-14,14,1225.26,1546.92,1357.2,980.4,503.07,333.99,305.64,450.99,3536.64,785.3488525,1132.598361,1646.557377,1108.947541,458.7267213,347.9606557,574.2442623,854.4231148,2505.322623
2017-08-27-15,15,1192.5,1558.62,1398,1107,488.71,392.49,307.08,483.75,3517.56,793.3721311,1133.380328,1551.540984,1158.531148,462.7295082,336.7563934,613.2570492,848.8327869,2456.309508
2017-08-27-16,16,1119.96,1564.2,1193.4,958.2,479.01,404.01,246.24,476.46,3483,804.0216393,1157.107869,1504.937705,1042.337705,462.9536066,339.4165574,507.3137705,838.3529508,2420.817049
2017-08-27-17,17,1162.8,1612.44,1228.2,1384.2,524.51,306.27,132.84,473.67,3387.96,864.2980328,1211.680328,1385.370492,1111.013115,461.5457377,289.8486885,362.0567213,834.0004918,2378.401967
2017-08-27-18,18,1344.24,1742.4,1107,1296,323.35,370.17,134.1,474.39,3113.28,1002.67082,1297.245246,1417.485246,1170.659016,373.8481967,310.8688525,361.8619672,836.3508197,2174.842623
2017-08-27-19,19,1431.72,1938.78,1096.2,1147.8,382.1,500.58,133.56,534.78,2630.16,1047.473115,1382.526885,1293.088525,1177.347541,369.4837705,330.5906557,366.0845902,827.1177049,1975.314098
2017-08-27-20,20,1528.74,2121.3,1166.4,969.6,341.03,434.88,133.92,548.37,2336.76,1098.298033,1442.891803,1207.75082,980.6065574,354.5263934,324.36,426.9659016,831.9909836,1769.618361
2017-08-27-21,21,1537.2,2159.46,1300.2,1039.2,361.76,318.33,134.82,513.27,1672.2,1095.474098,1449.076721,1211.252459,965.8622951,358.422623,345.2739344,542.7767213,831.4878689,1358.734426
2017-08-27-22,22,1479.6,2067.84,1138.8,1103.4,349.82,385.11,135.36,522.72,1136.16,1040.43541,1384.483279,1205.537705,926.852459,360.5468852,349.2545902,538.4714754,817.4272131,943.8196721
2017-08-27-23,23,1378.08,1940.76,895.2,763.2,366.87,371.97,134.64,533.97,1021.32,931.777377,1294.028852,969.452459,806.6655738,363.7878689,324.9737705,534.3698361,809.3154098,836.722623
2017-08-28-0,0,1188,1682.82,321,403.2,367.21,308.61,135,514.44,948.6,784.9239344,1111.591475,415.052459,434.0852459,357.9016393,184.3214754,461.4314754,830.4108197,803.8918033
2017-08-28-1,1,995.58,1443.6,310.8,432.6,360.08,209.52,134.82,578.07,901.8,669.844918,965.4963934,436.1606557,383.4196721,358.0927869,176.7585246,537.202623,816.4785246,777.1278689
2017-08-28-2,2,882.36,1307.34,280.8,345,352,244.17,134.46,632.88,902.88,600.9786885,873.7140984,379.5639344,318.0295082,359.0086885,313.117377,534.9245902,806.7821311,766.4281967
2017-08-28-3,3,870.12,1235.34,324,411,350.96,223.38,134.28,666.63,892.8,615.9363934,818.3331148,417.5213115,375.157377,358.0234426,300.535082,530.1678689,808.8137705,760.5265574
2017-08-28-4,4,793.98,1162.8,273.6,370.8,322.13,273.24,134.28,754.11,897.12,597.7711475,789.6068852,376.2393443,324.9147541,355.2760656,313.3180328,359.7344262,820.3706557,764.6459016
2017-08-28-5,5,752.76,1131.84,727.2,662.4,342.33,212.13,133.02,740.79,941.76,568.4488525,783.1209836,849.6196721,608.4885246,349.5957377,302.9001639,525.9983607,815.7172131,775.2983607
2017-08-28-6,6,801,1204.2,1116,817.8,359.82,253.26,131.94,774.27,1090.8,658.4665574,845.0232787,1159.022951,937.8196721,355.6793443,303.8931148,523.0416393,816.0521311,857.2367213
2017-08-28-7,7,914.4,1407.24,1292.4,1414.2,359.18,253.35,317.7,740.52,1352.88,774.392459,978.4062295,1372.2,1393.347541,418.0419672,303.7691803,519.0137705,813.1352459,1018.8
2017-08-28-8,8,1042.92,1529.64,1492.8,1233,358.64,370.71,703.98,802.8,2110.68,828.1386885,1065.502623,1572.22623,1348.868852,421.8731148,311.6685246,645.4504918,842.6036066,1413.643279
